관측일시,수위,유입량,방류량,강우량
2002-01-01 01:00:00,63.33,41.7,112.9,0.1
2002-01-01 02:00:00,63.3,40.6,0.0,0.1
2002-01-01 03:00:00,63.31,51.3,0.0,0.1
2002-01-01 04:00:00,63.31,51.3,0.0,0.0
2002-01-01 05:00:00,63.31,52.4,0.0,0.1
2002-01-01 06:00:00,63.31,41.7,0.0,0.0
2002-01-01 07:00:00,63.32,52.4,0.0,0.0
2002-01-01 08:00:00,63.32,53.5,0.0,0.0
2002-01-01 09:00:00,63.31,53.5,0.0,0.0
2002-01-01 10:00:00,63.32,53.5,0.0,0.0
2002-01-01 11:00:00,63.32,31.5,0.0,0.0
2002-01-01 12:00:00,63.32,32.7,0.0,0.0
2002-01-01 13:00:00,63.31,20.9,0.0,0.0
2002-01-01 14:00:00,63.31,20.9,0.0,0.0
2002-01-01 15:00:00,63.32,31.5,0.0,0.0
2002-01-01 16:00:00,63.32,31.5,0.0,0.0
2002-01-01 17:00:00,63.32,20.9,0.0,0.0
2002-01-01 18:00:00,63.32,20.9,0.0,0.0
2002-01-01 19:00:00,63.32,20.9,0.0,0.0
2002-01-01 20:00:00,63.32,20.9,0.0,0.0
2002-01-01 21:00:00,63.32,20.9,0.0,0.0
2002-01-01 22:00:00,63.32,20.9,0.0,0.0
2002-01-01 23:00:00,63.31,27.3,53.1,0.0
2002-01-02 01:00:00,63.3,15.9,110.4,0.0
2002-01-02 02:00:00,63.31,26.5,0.0,0.0
2002-01-02 03:00:00,63.3,25.4,0.0,0.0
2002-01-02 04:00:00,63.29,24.3,0.0,0.0
2002-01-02 05:00:00,63.29,35.0,0.0,0.0
2002-01-02 06:00:00,63.3,35.0,0.0,0.0
2002-01-02 07:00:00,63.29,33.8,0.0,0.0
2002-01-02 08:00:00,63.29,33.8,0.0,0.0
2002-01-02 09:00:00,63.3,39.2,0.0,0.0
2002-01-02 10:00:00,63.3,40.3,0.0,0.0
2002-01-02 11:00:00,63.3,40.0,0.0,0.0
2002-01-02 12:00:00,63.3,29.3,0.0,0.0
2002-01-02 13:00:00,63.3,30.4,0.0,0.0
2002-01-02 14:00:00,63.3,31.5,0.0,0.0
2002-01-02 15:00:00,63.29,20.8,0.0,0.0
2002-01-02 16:00:00,63.3,20.8,0.0,0.0
2002-01-02 17:00:00,63.3,22.0,0.0,0.0
2002-01-02 18:00:00,63.3,21.9,0.0,0.0
2002-01-02 19:00:00,63.3,11.2,0.0,0.0
2002-01-02 20:00:00,63.3,11.2,0.0,0.0
2002-01-02 21:00:00,63.3,11.2,0.0,0.0
2002-01-02 22:00:00,63.3,11.2,0.0,0.0
2002-01-02 23:00:00,63.3,16.7,55.6,0.0
2002-01-04 01:00:00,63.28,30.4,45.6,0.0
2002-01-04 02:00:00,63.27,29.3,0.0,0.0
2002-01-04 03:00:00,63.28,40.0,0.0,0.0
2002-01-04 04:00:00,63.28,40.0,0.0,0.0
2002-01-04 05:00:00,63.28,29.3,0.0,0.0
2002-01-04 06:00:00,63.27,28.2,0.0,0.0
2002-01-04 07:00:00,63.28,38.9,0.0,0.0
2002-01-04 08:00:00,63.28,38.9,0.0,0.0
2002-01-04 09:00:00,63.28,40.0,0.0,0.0
2002-01-04 10:00:00,63.28,29.1,0.0,0.0
2002-01-04 11:00:00,63.28,30.2,0.0,0.0
2002-01-04 12:00:00,63.29,42.0,0.0,0.0
2002-01-04 13:00:00,63.29,31.3,0.0,0.0
2002-01-04 14:00:00,63.29,31.3,0.0,0.0
2002-01-04 15:00:00,63.29,31.3,0.0,0.0
2002-01-04 16:00:00,63.29,32.4,0.0,0.0
2002-01-04 17:00:00,63.29,21.8,0.0,0.0
2002-01-04 18:00:00,63.29,21.8,0.0,0.0
2002-01-04 19:00:00,63.28,20.7,0.0,0.0
2002-01-04 20:00:00,63.28,20.7,0.0,0.0
2002-01-04 21:00:00,63.28,20.7,0.0,0.0
2002-01-04 22:00:00,63.28,10.0,0.0,0.0
2002-01-04 23:00:00,63.28,21.6,115.7,0.0
2002-01-05 01:00:00,63.26,22.7,129.2,0.0
2002-01-05 02:00:00,63.27,33.4,0.0,0.0
2002-01-05 03:00:00,63.27,33.4,0.0,0.0
2002-01-05 04:00:00,63.26,32.3,0.0,0.0
2002-01-05 05:00:00,63.26,33.4,0.0,0.0
2002-01-05 06:00:00,63.26,33.4,0.0,0.0
2002-01-05 07:00:00,63.26,33.4,0.0,0.0
2002-01-05 08:00:00,63.26,33.4,0.0,0.0
2002-01-05 09:00:00,63.26,21.8,0.0,0.0
2002-01-05 10:00:00,63.26,33.6,0.0,0.0
2002-01-05 11:00:00,63.27,31.3,0.0,0.0
2002-01-05 12:00:00,63.26,19.6,0.0,0.0
2002-01-05 13:00:00,63.26,19.6,0.0,0.1
2002-01-05 14:00:00,63.27,31.3,0.0,0.0
2002-01-05 15:00:00,63.26,30.2,0.0,0.0
2002-01-05 16:00:00,63.26,30.2,0.0,0.0
2002-01-05 17:00:00,63.26,30.2,0.0,0.0
2002-01-05 18:00:00,63.27,40.9,0.0,0.0
2002-01-05 19:00:00,63.26,39.8,0.0,0.0
2002-01-05 20:00:00,63.26,29.1,0.0,0.0
2002-01-05 21:00:00,63.26,29.1,0.0,0.0
2002-01-05 22:00:00,63.26,30.2,0.0,0.0
2002-01-05 23:00:00,63.26,30.2,0.0,0.0
2002-01-06 01:00:00,63.26,46.3,160.5,0.0
2002-01-06 02:00:00,63.26,46.3,0.0,0.0
2002-01-06 03:00:00,63.25,45.2,0.0,0.0
2002-01-06 04:00:00,63.24,33.4,0.0,0.0
2002-01-06 05:00:00,63.24,34.5,0.0,0.0
2002-01-06 06:00:00,63.24,34.5,0.0,0.0
2002-01-06 07:00:00,63.25,45.2,0.0,0.0
2002-01-06 08:00:00,63.25,45.2,0.0,0.0
2002-01-06 09:00:00,63.25,45.2,0.0,0.0
2002-01-06 10:00:00,63.25,46.3,0.0,0.0
2002-01-06 11:00:00,63.26,30.2,0.0,0.0
2002-01-06 12:00:00,63.25,29.1,0.0,0.0
2002-01-06 13:00:00,63.25,30.2,0.0,0.0
2002-01-06 14:00:00,63.25,31.3,0.0,0.0
2002-01-06 15:00:00,63.25,31.3,0.0,0.0
2002-01-06 16:00:00,63.25,31.3,0.0,0.0
2002-01-06 17:00:00,63.25,20.7,0.0,0.0
2002-01-06 18:00:00,63.25,20.7,0.0,0.0
2002-01-06 19:00:00,63.25,20.7,0.0,0.0
2002-01-06 20:00:00,63.25,20.7,0.0,0.0
2002-01-06 21:00:00,63.25,10.0,0.0,0.0
2002-01-06 22:00:00,63.25,11.1,0.0,0.0
2002-01-06 23:00:00,63.25,11.1,0.0,0.0
2002-01-07 01:00:00,63.25,16.2,51.0,0.0
2002-01-07 02:00:00,63.25,16.2,0.0,0.0
2002-01-07 03:00:00,63.25,16.2,0.0,0.0
2002-01-07 04:00:00,63.25,16.2,0.0,0.0
2002-01-07 05:00:00,63.25,16.2,0.0,0.0
2002-01-07 06:00:00,63.24,16.2,0.0,0.9
2002-01-07 07:00:00,63.24,15.1,0.0,1.5
2002-01-07 08:00:00,63.24,15.1,0.0,1.4
2002-01-07 09:00:00,63.26,36.4,0.0,0.2
2002-01-07 10:00:00,63.25,35.3,0.0,0.1
2002-01-07 11:00:00,63.24,29.1,0.0,0.2
2002-01-07 12:00:00,63.26,50.4,0.0,0.1
2002-01-07 13:00:00,63.26,61.1,0.0,0.1
2002-01-07 14:00:00,63.26,60.0,0.0,0.0
2002-01-07 15:00:00,63.25,58.9,0.0,0.1
2002-01-07 16:00:00,63.25,58.9,0.0,0.0
2002-01-07 17:00:00,63.26,70.6,0.0,0.0
2002-01-07 18:00:00,63.23,69.5,62.1,0.0
2002-01-07 19:00:00,63.23,53.7,54.6,0.0
2002-01-07 20:00:00,63.24,65.4,0.0,0.0
2002-01-07 21:00:00,63.24,66.5,0.0,0.0
2002-01-07 22:00:00,63.24,45.2,0.0,0.0
2002-01-07 23:00:00,63.24,34.6,0.0,0.0
2002-01-09 01:00:00,63.21,16.6,139.3,0.0
2002-01-09 02:00:00,63.21,16.6,0.0,0.0
2002-01-09 03:00:00,63.21,16.6,0.0,0.0
2002-01-09 04:00:00,63.2,15.5,0.0,0.0
2002-01-09 05:00:00,63.2,15.5,0.0,0.0
2002-01-09 06:00:00,63.2,15.5,0.0,0.0
2002-01-09 07:00:00,63.21,26.1,0.0,0.0
2002-01-09 08:00:00,63.2,25.0,0.0,0.0
2002-01-09 09:00:00,63.21,36.8,0.0,0.0
2002-01-09 10:00:00,63.21,33.5,0.0,0.0
2002-01-09 11:00:00,63.21,30.2,0.0,0.0
2002-01-09 12:00:00,63.21,30.2,0.0,0.0
2002-01-09 13:00:00,63.21,30.2,0.0,0.0
2002-01-09 14:00:00,63.21,31.3,0.0,0.0
2002-01-09 15:00:00,63.21,31.3,0.0,0.0
2002-01-09 16:00:00,63.21,31.3,0.0,0.0
2002-01-09 17:00:00,63.22,31.3,0.0,0.0
2002-01-09 18:00:00,63.21,31.3,0.0,0.0
2002-01-09 19:00:00,63.21,20.6,0.0,0.0
2002-01-09 20:00:00,63.21,20.6,0.0,0.0
2002-01-09 21:00:00,63.21,20.6,0.0,0.0
2002-01-09 22:00:00,63.21,20.6,0.0,0.0
2002-01-09 23:00:00,63.22,33.0,17.1,0.0
2002-01-10 01:00:00,63.19,30.8,168.5,0.0
2002-01-10 02:00:00,63.2,41.4,0.0,0.0
2002-01-10 03:00:00,63.2,30.8,0.0,0.0
2002-01-10 04:00:00,63.18,30.8,0.0,0.0
2002-01-10 05:00:00,63.19,41.4,0.0,0.0
2002-01-10 06:00:00,63.2,52.0,0.0,0.0
2002-01-10 07:00:00,63.19,50.9,0.0,0.0
2002-01-10 08:00:00,63.19,50.9,0.0,0.0
2002-01-10 09:00:00,63.2,49.2,0.0,0.0
2002-01-10 10:00:00,63.2,50.3,0.0,0.0
2002-01-10 11:00:00,63.19,50.3,0.0,0.0
2002-01-10 12:00:00,63.2,50.3,0.0,0.1
2002-01-10 13:00:00,63.2,50.3,0.0,0.1
2002-01-10 14:00:00,63.2,51.4,0.0,0.1
2002-01-10 15:00:00,63.19,39.7,0.0,0.0
2002-01-10 16:00:00,63.2,39.7,0.0,0.0
2002-01-10 17:00:00,63.2,40.8,0.0,0.0
2002-01-10 18:00:00,63.2,40.8,0.0,0.0
2002-01-10 19:00:00,63.2,30.2,0.0,0.0
2002-01-10 20:00:00,63.2,30.2,0.0,0.0
2002-01-10 21:00:00,63.2,31.3,0.0,0.0
2002-01-10 22:00:00,63.19,19.5,0.0,0.0
2002-01-10 23:00:00,63.19,19.5,0.0,0.0
2002-01-11 01:00:00,63.19,24.1,34.8,0.0
2002-01-11 02:00:00,63.19,13.5,0.0,0.0
2002-01-11 03:00:00,63.19,13.5,0.0,0.0
2002-01-11 04:00:00,63.19,13.5,0.0,0.0
2002-01-11 05:00:00,63.19,13.5,0.0,0.0
2002-01-11 06:00:00,63.19,13.5,0.0,0.0
2002-01-11 07:00:00,63.19,13.5,0.0,0.0
2002-01-11 08:00:00,63.19,14.6,0.0,0.0
2002-01-11 09:00:00,63.19,14.6,0.0,0.0
2002-01-11 10:00:00,63.19,14.6,0.0,0.0
2002-01-11 11:00:00,63.19,11.1,0.0,0.0
2002-01-11 12:00:00,63.19,11.1,0.0,0.0
2002-01-11 13:00:00,63.19,11.1,0.0,0.0
2002-01-11 14:00:00,63.2,21.7,0.0,0.0
2002-01-11 15:00:00,63.2,21.7,0.0,0.0
2002-01-11 16:00:00,63.2,21.7,0.0,0.0
2002-01-11 17:00:00,63.2,21.7,0.0,0.0
2002-01-11 18:00:00,63.18,20.6,38.1,0.0
2002-01-11 19:00:00,63.18,30.0,93.4,0.0
2002-01-11 20:00:00,63.19,51.2,0.0,0.0
2002-01-11 21:00:00,63.19,50.1,0.0,0.0
2002-01-11 22:00:00,63.18,49.0,0.0,0.0
2002-01-11 23:00:00,63.18,49.0,0.0,0.0
2002-01-12 01:00:00,63.17,75.0,164.5,0.0
2002-01-12 02:00:00,63.17,73.9,0.0,0.0
2002-01-12 03:00:00,63.17,73.9,0.0,0.0
2002-01-12 04:00:00,63.16,73.9,0.0,0.0
2002-01-12 05:00:00,63.15,63.4,0.0,0.0
2002-01-12 06:00:00,63.17,63.4,0.0,0.0
2002-01-12 07:00:00,63.17,64.5,0.0,0.0
2002-01-12 08:00:00,63.16,64.5,0.0,0.0
2002-01-12 09:00:00,63.16,64.5,0.0,0.0
2002-01-12 10:00:00,63.17,76.2,0.0,0.0
2002-01-12 11:00:00,63.17,38.6,0.0,0.0
2002-01-12 12:00:00,63.17,39.7,0.0,0.0
2002-01-12 13:00:00,63.17,39.7,0.0,0.0
2002-01-12 14:00:00,63.17,40.8,0.0,0.0
2002-01-12 15:00:00,63.17,41.9,0.0,0.0
2002-01-12 16:00:00,63.17,20.6,0.0,0.0
2002-01-12 17:00:00,63.17,20.6,0.0,0.0
2002-01-12 18:00:00,63.17,21.7,0.0,0.0
2002-01-12 19:00:00,63.17,21.7,0.0,0.0
2002-01-12 20:00:00,63.17,11.1,0.0,0.0
2002-01-12 21:00:00,63.17,11.1,0.0,0.0
2002-01-12 22:00:00,63.16,10.0,0.0,0.0
2002-01-12 23:00:00,63.16,10.0,0.0,0.0
2002-01-13 01:00:00,63.16,33.7,141.5,0.0
2002-01-13 02:00:00,63.17,44.3,0.0,0.0
2002-01-13 03:00:00,63.14,43.2,0.0,0.0
2002-01-13 04:00:00,63.14,43.2,0.0,0.0
2002-01-13 05:00:00,63.14,43.2,0.0,0.0
2002-01-13 06:00:00,63.14,43.2,0.0,0.0
2002-01-13 07:00:00,63.13,42.1,0.0,0.0
2002-01-13 08:00:00,63.14,53.8,0.0,0.0
2002-01-13 09:00:00,63.15,64.4,0.0,0.0
2002-01-13 10:00:00,63.14,64.4,0.0,0.0
2002-01-13 11:00:00,63.15,50.2,0.0,0.0
2002-01-13 12:00:00,63.15,39.6,0.0,0.0
2002-01-13 13:00:00,63.15,40.7,0.0,0.0
2002-01-13 14:00:00,63.15,40.7,0.0,0.0
2002-01-13 15:00:00,63.15,40.7,0.0,0.0
2002-01-13 16:00:00,63.15,40.7,0.0,0.0
2002-01-13 17:00:00,63.15,41.8,0.0,0.0
2002-01-13 18:00:00,63.15,31.2,0.0,0.0
2002-01-13 19:00:00,63.15,31.2,0.0,0.0
2002-01-13 20:00:00,63.16,32.3,0.0,0.0
2002-01-13 21:00:00,63.15,20.6,0.0,0.0
2002-01-13 22:00:00,63.15,20.6,0.0,0.0
2002-01-13 23:00:00,63.15,20.6,0.0,0.0
2002-01-14 01:00:00,63.15,20.6,0.0,0.0
2002-01-14 02:00:00,63.15,20.6,0.0,0.0
2002-01-14 03:00:00,63.15,20.6,0.0,0.0
2002-01-14 04:00:00,63.15,20.6,0.0,0.0
2002-01-14 05:00:00,63.15,10.0,0.0,0.0
2002-01-14 06:00:00,63.15,10.0,0.0,0.0
2002-01-14 07:00:00,63.15,11.1,0.0,0.0
2002-01-14 08:00:00,63.15,11.1,0.0,0.0
2002-01-14 09:00:00,63.15,11.1,0.0,0.0
2002-01-14 10:00:00,63.15,11.1,0.0,0.0
2002-01-14 11:00:00,63.15,11.1,0.0,0.0
2002-01-14 12:00:00,63.15,11.1,0.0,0.0
2002-01-14 13:00:00,63.15,11.1,0.0,0.0
2002-01-14 14:00:00,63.15,11.1,0.0,0.0
2002-01-14 15:00:00,63.15,11.1,0.0,0.0
2002-01-14 16:00:00,63.15,11.1,0.0,0.0
2002-01-14 17:00:00,63.15,11.1,0.0,0.0
2002-01-14 18:00:00,63.15,11.2,1.5,0.0
2002-01-14 19:00:00,63.14,12.1,115.0,0.0
2002-01-14 20:00:00,63.14,17.4,52.5,0.0
2002-01-14 21:00:00,63.14,17.4,0.0,0.0
2002-01-14 22:00:00,63.14,17.4,0.0,0.0
2002-01-14 23:00:00,63.14,17.4,0.0,0.0
2002-01-15 01:00:00,63.13,16.3,32.6,0.1
2002-01-15 02:00:00,63.13,16.3,0.0,0.0
2002-01-15 03:00:00,63.13,16.3,0.0,0.1
2002-01-15 04:00:00,63.14,26.7,0.0,1.2
2002-01-15 05:00:00,63.14,25.9,0.0,0.5
2002-01-15 06:00:00,63.14,20.6,0.0,1.0
2002-01-15 07:00:00,63.15,31.2,0.0,3.2
2002-01-15 08:00:00,63.15,31.2,0.0,3.9
2002-01-15 09:00:00,63.16,41.8,0.0,8.2
2002-01-15 10:00:00,63.17,52.4,0.0,5.0
2002-01-15 11:00:00,63.17,53.5,0.0,3.7
2002-01-15 12:00:00,63.17,53.5,0.0,1.1
2002-01-15 13:00:00,63.18,64.2,0.0,0.3
2002-01-15 14:00:00,63.19,64.2,0.0,0.1
2002-01-15 15:00:00,63.18,63.1,0.0,0.9
2002-01-15 16:00:00,63.18,63.1,0.0,0.2
2002-01-15 17:00:00,63.19,63.1,0.0,0.3
2002-01-15 18:00:00,63.19,63.1,0.0,0.1
2002-01-15 19:00:00,63.19,52.5,0.0,0.0
2002-01-15 20:00:00,63.19,41.9,0.0,0.2
2002-01-15 21:00:00,63.19,41.9,0.0,0.8
2002-01-15 22:00:00,63.19,41.9,0.0,2.6
2002-01-15 23:00:00,63.19,41.9,106.8,2.0
2002-01-16 01:00:00,63.19,35.8,0.0,0.9
2002-01-16 02:00:00,63.19,35.8,0.0,0.3
2002-01-16 03:00:00,63.19,25.2,0.0,0.1
2002-01-16 04:00:00,63.2,35.8,0.0,1.1
2002-01-16 05:00:00,63.2,35.8,0.0,3.0
2002-01-16 06:00:00,63.2,35.8,0.0,1.4
2002-01-16 07:00:00,63.2,35.8,0.0,1.4
2002-01-16 08:00:00,63.21,46.4,0.0,0.5
2002-01-16 09:00:00,63.21,35.8,0.0,0.1
2002-01-16 10:00:00,63.21,32.4,0.0,0.1
2002-01-16 11:00:00,63.21,32.4,0.0,0.5
2002-01-16 12:00:00,63.21,32.4,0.0,0.3
2002-01-16 13:00:00,63.21,32.4,0.0,0.0
2002-01-16 14:00:00,63.21,21.7,0.0,0.1
2002-01-16 15:00:00,63.22,32.4,0.0,0.0
2002-01-16 16:00:00,63.22,32.4,0.0,0.0
2002-01-16 17:00:00,63.22,32.4,0.0,0.0
2002-01-16 18:00:00,63.22,21.7,0.0,0.0
2002-01-16 19:00:00,63.22,21.7,0.0,0.3
2002-01-16 20:00:00,63.22,21.7,0.0,1.5
2002-01-16 21:00:00,63.23,32.4,0.0,1.1
2002-01-16 22:00:00,63.23,32.4,0.0,1.7
2002-01-16 23:00:00,63.24,59.0,159.9,1.8
2002-01-17 01:00:00,63.25,85.1,165.4,1.4
2002-01-17 02:00:00,63.23,84.0,0.0,1.0
2002-01-17 03:00:00,63.24,94.7,0.0,0.3
2002-01-17 04:00:00,63.25,105.3,0.0,0.0
2002-01-17 05:00:00,63.25,105.3,0.0,0.1
2002-01-17 06:00:00,63.27,126.6,0.0,0.2
2002-01-17 07:00:00,63.28,126.7,0.0,0.0
2002-01-17 08:00:00,63.29,137.3,0.0,0.1
2002-01-17 09:00:00,63.3,121.4,0.0,0.0
2002-01-17 10:00:00,63.3,122.5,0.0,0.2
2002-01-17 11:00:00,63.32,106.0,0.0,0.2
2002-01-17 12:00:00,63.33,117.8,0.0,0.3
2002-01-17 13:00:00,63.34,117.8,0.0,0.0
2002-01-17 14:00:00,63.35,117.9,0.0,0.0
2002-01-17 15:00:00,63.36,128.6,0.0,0.0
2002-01-17 16:00:00,63.37,117.9,0.0,0.0
2002-01-17 17:00:00,63.38,118.0,0.0,0.0
2002-01-17 18:00:00,63.39,118.0,0.0,0.0
2002-01-17 19:00:00,63.41,128.8,0.0,0.0
2002-01-17 20:00:00,63.42,139.5,0.0,0.0
2002-01-17 21:00:00,63.43,128.9,0.0,0.0
2002-01-17 22:00:00,63.45,139.7,0.0,0.0
2002-01-17 23:00:00,63.46,139.7,0.0,0.0
2002-01-18 01:00:00,63.48,156.3,164.9,0.0
2002-01-18 02:00:00,63.49,156.4,0.0,0.0
2002-01-18 03:00:00,63.5,156.4,0.0,0.0
2002-01-18 04:00:00,63.5,145.7,0.0,0.0
2002-01-18 05:00:00,63.52,145.8,0.0,0.0
2002-01-18 06:00:00,63.54,156.6,0.0,0.0
2002-01-18 07:00:00,63.55,156.7,0.0,0.0
2002-01-18 08:00:00,63.56,146.0,0.0,0.0
2002-01-18 09:00:00,63.57,146.0,0.0,0.0
2002-01-18 10:00:00,63.58,146.1,0.0,0.0
2002-01-18 11:00:00,63.59,129.7,0.0,0.0
2002-01-18 12:00:00,63.6,129.7,0.0,0.1
2002-01-18 13:00:00,63.61,129.7,0.0,0.0
2002-01-18 14:00:00,63.62,140.6,0.0,0.0
2002-01-18 15:00:00,63.63,129.8,0.0,0.0
2002-01-18 16:00:00,63.64,119.1,0.0,0.0
2002-01-18 17:00:00,63.65,119.2,0.0,0.0
2002-01-18 18:00:00,63.66,119.2,0.0,0.0
2002-01-18 19:00:00,63.67,119.2,0.0,0.0
2002-01-18 20:00:00,63.68,119.3,0.0,0.0
2002-01-18 21:00:00,63.68,108.5,0.0,0.0
2002-01-18 22:00:00,63.69,108.5,0.0,0.0
2002-01-18 23:00:00,63.7,108.6,0.0,0.0
2002-01-19 01:00:00,63.71,97.8,0.0,0.0
2002-01-19 02:00:00,63.72,97.8,0.0,0.0
2002-01-19 03:00:00,63.73,97.9,0.0,0.0
2002-01-19 04:00:00,63.74,97.9,0.0,0.0
2002-01-19 05:00:00,63.74,87.1,0.0,0.0
2002-01-19 06:00:00,63.75,87.1,0.0,0.0
2002-01-19 07:00:00,63.76,98.0,0.0,0.0
2002-01-19 08:00:00,63.77,98.0,0.0,0.0
2002-01-19 09:00:00,63.77,87.2,0.0,0.0
2002-01-19 10:00:00,63.78,87.2,0.0,0.0
2002-01-19 11:00:00,63.79,98.1,0.0,0.0
2002-01-19 12:00:00,63.8,98.1,0.0,0.0
2002-01-19 13:00:00,63.8,87.2,0.0,0.0
2002-01-19 14:00:00,63.81,87.3,0.0,0.0
2002-01-19 15:00:00,63.82,98.2,0.0,0.0
2002-01-19 16:00:00,63.82,87.3,0.0,0.0
2002-01-19 17:00:00,63.83,87.3,0.0,0.0
2002-01-19 18:00:00,63.84,87.4,0.0,0.0
2002-01-19 19:00:00,63.84,87.4,0.0,0.0
2002-01-19 20:00:00,63.85,87.4,0.0,0.0
2002-01-19 21:00:00,63.85,76.5,0.0,0.0
2002-01-19 22:00:00,63.86,76.5,0.0,0.0
2002-01-19 23:00:00,63.86,93.8,172.5,0.0
2002-01-20 01:00:00,63.87,82.9,0.0,0.0
2002-01-20 02:00:00,63.86,81.8,0.0,0.0
2002-01-20 03:00:00,63.87,81.8,0.0,0.0
2002-01-20 04:00:00,63.88,81.8,0.0,0.0
2002-01-20 05:00:00,63.88,81.8,0.0,0.0
2002-01-20 06:00:00,63.89,81.9,0.0,0.0
2002-01-20 07:00:00,63.89,81.9,0.0,0.0
2002-01-20 08:00:00,63.89,71.0,0.0,0.0
2002-01-20 09:00:00,63.9,64.6,0.0,0.0
2002-01-20 10:00:00,63.91,75.6,0.0,0.0
2002-01-20 11:00:00,63.91,64.6,0.0,0.0
2002-01-20 12:00:00,63.92,76.7,0.0,0.0
2002-01-20 13:00:00,63.92,65.8,0.0,0.0
2002-01-20 14:00:00,63.92,54.8,0.0,0.0
2002-01-20 15:00:00,63.93,65.8,0.0,0.1
2002-01-20 16:00:00,63.93,54.9,0.0,0.2
2002-01-20 17:00:00,63.93,54.9,0.0,0.1
2002-01-20 18:00:00,63.94,65.8,0.0,0.3
2002-01-20 19:00:00,63.94,54.9,0.0,0.2
2002-01-20 20:00:00,63.95,54.9,0.0,0.4
2002-01-20 21:00:00,63.95,54.9,0.0,0.2
2002-01-20 22:00:00,63.95,44.0,0.0,0.1
2002-01-20 23:00:00,63.95,54.9,109.5,0.7
2002-01-21 01:00:00,63.96,60.7,0.0,0.2
2002-01-21 02:00:00,63.96,60.7,0.0,0.0
2002-01-21 03:00:00,63.96,60.7,0.0,0.0
2002-01-21 04:00:00,63.96,49.7,0.0,0.0
2002-01-21 05:00:00,63.97,60.7,0.0,0.0
2002-01-21 06:00:00,63.97,49.7,0.0,0.0
2002-01-21 07:00:00,63.97,49.7,0.0,0.0
2002-01-21 08:00:00,63.98,60.7,0.0,0.0
2002-01-21 09:00:00,63.98,49.7,0.0,0.0
2002-01-21 10:00:00,63.99,44.0,0.0,0.0
2002-01-21 11:00:00,63.99,44.0,0.0,0.0
2002-01-21 12:00:00,63.99,55.0,0.0,0.0
2002-01-21 13:00:00,64.0,55.0,0.0,0.1
2002-01-21 14:00:00,64.0,55.0,0.0,0.4
2002-01-21 15:00:00,64.01,55.0,0.0,0.3
2002-01-21 16:00:00,64.01,55.0,0.0,0.0
2002-01-21 17:00:00,64.02,66.0,0.0,0.3
2002-01-21 18:00:00,64.02,55.0,0.0,0.1
2002-01-21 19:00:00,64.02,55.0,0.0,0.1
2002-01-21 20:00:00,64.02,44.0,0.0,0.0
2002-01-21 21:00:00,64.03,55.0,0.0,0.0
2002-01-21 22:00:00,64.03,44.1,0.0,0.0
2002-01-21 23:00:00,64.02,50.0,168.8,0.0
2002-01-22 01:00:00,64.01,55.5,165.1,0.0
2002-01-22 02:00:00,64.01,55.5,0.0,0.0
2002-01-22 03:00:00,64.02,44.5,0.0,0.0
2002-01-22 04:00:00,64.01,43.4,0.0,0.0
2002-01-22 05:00:00,64.01,43.4,0.0,0.0
2002-01-22 06:00:00,64.03,65.4,0.0,0.0
2002-01-22 07:00:00,64.03,54.4,0.0,0.0
2002-01-22 08:00:00,64.03,54.4,0.0,0.0
2002-01-22 09:00:00,64.04,59.5,0.0,0.0
2002-01-22 10:00:00,64.04,48.5,0.0,0.0
2002-01-22 11:00:00,64.04,43.0,0.0,0.0
2002-01-22 12:00:00,64.04,43.0,0.0,0.0
2002-01-22 13:00:00,64.05,54.0,0.0,0.0
2002-01-22 14:00:00,64.06,66.1,0.0,0.0
2002-01-22 15:00:00,64.05,65.0,0.0,0.0
2002-01-22 16:00:00,64.05,65.0,0.0,0.0
2002-01-22 17:00:00,64.06,54.0,0.0,0.0
2002-01-22 18:00:00,64.06,54.0,0.0,0.0
2002-01-22 19:00:00,64.06,43.0,0.0,0.0
2002-01-22 20:00:00,64.07,54.0,0.0,0.0
2002-01-22 21:00:00,64.07,54.0,0.0,0.0
2002-01-22 22:00:00,64.07,54.0,0.0,0.0
2002-01-22 23:00:00,64.07,43.0,0.0,0.0
2002-01-23 01:00:00,64.07,49.7,165.8,0.0
2002-01-23 02:00:00,64.08,49.7,0.0,0.0
2002-01-23 03:00:00,64.08,49.7,0.0,0.0
2002-01-23 04:00:00,64.06,48.6,0.0,0.0
2002-01-23 05:00:00,64.07,59.6,0.0,0.0
2002-01-23 06:00:00,64.08,59.6,0.0,0.0
2002-01-23 07:00:00,64.08,59.6,0.0,0.0
2002-01-23 08:00:00,64.07,58.5,0.0,0.0
2002-01-23 09:00:00,64.09,80.5,0.0,0.0
2002-01-23 10:00:00,64.09,69.5,0.0,0.0
2002-01-23 11:00:00,64.09,64.0,0.0,0.0
2002-01-23 12:00:00,64.09,52.9,0.0,0.0
2002-01-23 13:00:00,64.1,64.0,0.0,0.0
2002-01-23 14:00:00,64.1,65.1,0.0,0.0
2002-01-23 15:00:00,64.1,54.1,0.0,0.0
2002-01-23 16:00:00,64.1,43.0,0.0,0.0
2002-01-23 17:00:00,64.1,43.0,0.0,0.0
2002-01-23 18:00:00,64.1,44.1,0.0,0.0
2002-01-23 19:00:00,64.1,22.1,0.0,0.0
2002-01-23 20:00:00,64.11,33.1,0.0,0.0
2002-01-23 21:00:00,64.11,33.1,0.0,0.0
2002-01-23 22:00:00,64.11,33.1,0.0,0.0
